Selected Gene,Overlapping Gene,Overlapping Strand,Overlapping Gene name,Overlapping Gene start (bp),Overlapping Gene end (bp),Selected Strand,Selected Gene name,Selected Gene start (bp),Selected Gene end (bp),overlap type
ENSG00000090061,ENSG00000183576,-1,SETD3,99397748,99480859,1,CCNK,99481169,99535044,2.0
ENSG00000183576,ENSG00000090061,1,CCNK,99481409,99512440,-1,SETD3,99397748,99480889,2.0
ENSG00000100865,ENSG00000196663,1,TECPR2,102362941,102502477,-1,CINP,102341102,102362916,2.0
ENSG00000100744,ENSG00000066739,-1,ATG2B,96279195,96363341,1,GSKIP,96363452,96387288,2.0
ENSG00000179933,ENSG00000100813,-1,ACIN1,23058564,23095136,1,C14orf119,23095505,23100456,2.0
ENSG00000166091,ENSG00000166090,1,IL25,23372809,23376403,1,CMTM5,23376773,23379772,1.0
ENSG00000213983,ENSG00000092051,-1,JPH4,23568038,23578790,-1,AP1G2,23559565,23568070,1.0
ENSG00000165943,ENSG00000153485,1,LYSET,93185317,93188463,-1,MOAP1,93182199,93184923,2.0
ENSG00000153485,ENSG00000165943,-1,MOAP1,93182199,93184897,1,LYSET,93184951,93188463,2.0
ENSG00000170270,ENSG00000012963,1,UBR7,93207256,93229215,-1,GON7,93202894,93207065,2.0
ENSG00000012963,ENSG00000170270,-1,GON7,93202894,93207065,1,UBR7,93207241,93229215,2.0
ENSG00000100601,ENSG00000119705,1,SLIRP,77708103,77717598,-1,ALKBH1,77672404,77708023,2.0
ENSG00000119705,ENSG00000100601,-1,ALKBH1,77672404,77708023,1,SLIRP,77708071,77761104,2.0
ENSG00000198554,ENSG00000180008,1,SOCS4,55027236,55049489,-1,WDHD1,54938949,55027105,2.0
ENSG00000119655,ENSG00000165898,1,ISCA2,74493765,74497106,-1,NPC2,74476192,74494177,2.0
ENSG00000179454,ENSG00000198718,1,TOGARAM1,44962190,45074431,-1,KLHL28,44924324,45042322,5.0
ENSG00000092094,ENSG00000100823,1,APEX1,20455226,20457767,-1,OSGEP,20446401,20455089,2.0
ENSG00000100823,ENSG00000092094,-1,OSGEP,20446401,20454812,1,APEX1,20455191,20457772,2.0
ENSG00000214274,ENSG00000258818,1,RNASE4,20684560,20701216,1,ANG,20684177,20698971,3.0
ENSG00000126215,ENSG00000100711,1,ZFYVE21,103715810,103733664,-1,XRCC3,103697609,103715504,2.0
ENSG00000129535,ENSG00000100897,1,DCAF11,24114777,24125242,-1,NRL,24078662,24115010,2.0
ENSG00000100889,ENSG00000129535,-1,NRL,24078662,24114949,1,PCK2,24094053,24110598,5.0
ENSG00000100897,ENSG00000129535,-1,NRL,24078662,24114949,1,DCAF11,24114195,24125242,2.0
ENSG00000100911,ENSG00000092098,1,RNF31,24147498,24160655,-1,PSME2,24143362,24147570,2.0
ENSG00000213928,ENSG00000092098,1,RNF31,24147498,24160655,1,IRF9,24161234,24168043,1.0
ENSG00000196497,ENSG00000100926,-1,TM9SF1,24189149,24195441,-1,IPO4,24180219,24188869,1.0
ENSG00000254505,ENSG00000213920,-1,MDP1,24213943,24216066,-1,CHMP4A,24209615,24213830,1.0
ENSG00000213920,ENSG00000129559,-1,NEDD8,24216857,24232367,-1,MDP1,24213943,24216070,1.0
ENSG00000100938,ENSG00000129559,-1,NEDD8,24216857,24232367,1,GMPR2,24232422,24239242,2.0
ENSG00000129559,ENSG00000100938,1,GMPR2,24232929,24239242,-1,NEDD8,24216857,24232367,2.0
ENSG00000157379,ENSG00000196943,1,NOP9,24299850,24309124,-1,DHRS1,24290598,24299780,2.0
ENSG00000136305,ENSG00000196943,1,NOP9,24299850,24309124,-1,CIDEB,24305187,24311430,5.0
ENSG00000196943,ENSG00000157379,-1,DHRS1,24290598,24299780,1,NOP9,24299850,24309124,2.0
ENSG00000213903,ENSG00000213906,1,LTB4R2,24310140,24312038,1,LTB4R,24311450,24318036,1.0
ENSG00000129472,ENSG00000092203,1,TOX4,21477195,21499170,-1,RAB2B,21459020,21476960,2.0
ENSG00000100575,ENSG00000100578,1,KIAA0586,58427719,58551297,-1,TIMM9,58408495,58427531,2.0
ENSG00000100578,ENSG00000100575,-1,TIMM9,58408495,58427531,1,KIAA0586,58427385,58551297,2.0
ENSG00000100711,ENSG00000126215,-1,XRCC3,103697617,103715451,1,ZFYVE21,103715730,103733668,2.0
ENSG00000134001,ENSG00000100554,-1,ATP6V1D,67337872,67359804,1,EIF2S1,67360328,67386516,2.0
ENSG00000119685,ENSG00000133935,-1,ERG28,75649791,75660876,1,TTLL5,75633625,75955079,5.0
ENSG00000133935,ENSG00000119685,1,TTLL5,75661246,75955079,-1,ERG28,75649791,75660876,5.0
ENSG00000100554,ENSG00000134001,1,EIF2S1,67360328,67386516,-1,ATP6V1D,67294371,67360265,2.0
ENSG00000139899,ENSG00000100441,1,KHNYN,24429954,24441843,-1,CBLN3,24426545,24430954,5.0
ENSG00000100445,ENSG00000100441,1,KHNYN,24429954,24441843,-1,SDR39U1,24439766,24442905,5.0
ENSG00000100441,ENSG00000139899,-1,CBLN3,24426545,24429668,1,KHNYN,24429286,24441843,5.0
ENSG00000129467,ENSG00000129465,-1,RIPK3,24336025,24339991,-1,ADCY4,24318349,24335093,1.0
ENSG00000183648,ENSG00000165934,1,CPSF2,92121969,92172145,-1,NDUFB1,92116122,92121917,2.0
ENSG00000165934,ENSG00000183648,-1,NDUFB1,92116123,92121706,1,CPSF2,92121969,92172145,2.0
ENSG00000092203,ENSG00000129472,-1,RAB2B,21459020,21476959,1,TOX4,21476597,21499175,2.0
ENSG00000100483,ENSG00000100485,-1,SOS2,50117130,50231578,-1,VCPKMT,50108632,50116600,1.0
ENSG00000087299,ENSG00000125375,1,DMAC2L,50312324,50327957,-1,L2HGDH,50237563,50312229,2.0
ENSG00000119682,ENSG00000119616,1,FCF1,74713144,74738620,-1,AREL1,74653437,74713117,2.0
ENSG00000119616,ENSG00000119682,-1,AREL1,74661256,74713080,1,FCF1,74713144,74738620,2.0
ENSG00000100813,ENSG00000179933,1,C14orf119,23095505,23100456,-1,ACIN1,23058564,23095614,2.0
ENSG00000100577,ENSG00000009830,-1,POMT2,77274956,77320883,1,GSTZ1,77320996,77331597,2.0
ENSG00000100580,ENSG00000100583,1,SAMD15,77377379,77392163,-1,TMED8,77335029,77377094,2.0
ENSG00000009830,ENSG00000100577,1,GSTZ1,77321036,77331597,-1,POMT2,77274956,77320883,2.0
ENSG00000184887,ENSG00000185024,-1,BRF1,105209286,105301001,1,BTBD6,105248533,105251093,5.0
ENSG00000196792,ENSG00000100478,1,AP4S1,31025649,31096450,-1,STRN3,30893799,31026401,5.0
ENSG00000100478,ENSG00000196792,-1,STRN3,30893804,31026379,1,AP4S1,31025106,31130996,5.0
ENSG00000126804,ENSG00000089775,-1,ZBTB25,64478051,64503838,1,ZBTB1,64503712,64533690,5.0
ENSG00000165948,ENSG00000089737,-1,DDX24,94048287,94081202,1,IFI27L1,94081301,94103846,2.0
ENSG00000226174,ENSG00000179364,1,PACS2,105314748,105398147,1,TEX22,105398538,105450106,1.0
ENSG00000256053,ENSG00000166170,-1,BAG5,103556551,103562657,1,COA8,103562960,103607523,2.0
ENSG00000125375,ENSG00000087299,-1,L2HGDH,50242434,50312229,1,DMAC2L,50312324,50335558,2.0
ENSG00000156050,ENSG00000119723,1,COQ6,73950302,73963670,-1,FAM161B,73931501,73950414,2.0
ENSG00000119723,ENSG00000156050,-1,FAM161B,73932276,73950094,1,COQ6,73949926,73963670,2.0
ENSG00000187097,ENSG00000119636,1,BBOF1,74019349,74066092,-1,ENTPD5,73958010,74019399,2.0
ENSG00000119636,ENSG00000187097,-1,ENTPD5,73963230,74019288,1,BBOF1,74019349,74082863,2.0
ENSG00000119711,ENSG00000205659,1,LIN52,74084956,74201493,-1,ALDH6A1,74056847,74084492,2.0
ENSG00000205659,ENSG00000119711,-1,ALDH6A1,74056847,74084453,1,LIN52,74084956,74201493,2.0
ENSG00000092020,ENSG00000100890,1,PRORP,35122552,35277622,-1,PPP2R3C,35085467,35122517,2.0
ENSG00000100890,ENSG00000092020,-1,PPP2R3C,35085472,35121990,1,PRORP,35121846,35277622,2.0
ENSG00000151445,ENSG00000100591,1,AHSA1,77458093,77469472,-1,VIPAS39,77426675,77457952,2.0
ENSG00000100591,ENSG00000151445,-1,VIPAS39,77426675,77457601,1,AHSA1,77457870,77469472,2.0
ENSG00000100632,ENSG00000029364,1,SLC39A9,69398692,69462390,-1,ERH,69380128,69398299,2.0
ENSG00000029364,ENSG00000100632,-1,ERH,69380128,69398299,1,SLC39A9,69398015,69462390,2.0
ENSG00000184227,ENSG00000187105,-1,HEATR4,73478484,73558947,1,ACOT1,73537143,73543796,5.0
ENSG00000170468,ENSG00000187105,-1,HEATR4,73478484,73558947,1,RIOX1,73490933,73493394,5.0
ENSG00000176903,ENSG00000156030,-1,MIDEAS,73715122,73760303,-1,PNMA1,73711783,73714384,1.0
ENSG00000100583,ENSG00000100580,-1,TMED8,77335029,77377094,1,SAMD15,77376689,77392163,2.0
ENSG00000166170,ENSG00000256053,1,COA8,103562960,103590896,-1,BAG5,103556545,103562657,2.0
ENSG00000129514,ENSG00000139865,1,TTC6,37595629,37842717,-1,FOXA1,37589552,37596059,2.0
ENSG00000139865,ENSG00000129514,-1,FOXA1,37589552,37595249,1,TTC6,37595629,38041442,2.0
ENSG00000227729,ENSG00000156414,1,TDRD9,103928456,104052667,-1,RD3L,103940426,103942561,5.0
ENSG00000089775,ENSG00000126804,1,ZBTB1,64504770,64524951,-1,ZBTB25,64449106,64505213,5.0
ENSG00000092098,ENSG00000100911,-1,PSME2,24143365,24146610,1,RNF31,24146683,24160660,2.0
ENSG00000165502,ENSG00000168282,1,MGAT2,49620799,49623481,-1,RPL36AL,49618530,49620626,2.0
ENSG00000168282,ENSG00000165502,-1,RPL36AL,49618530,49620626,1,MGAT2,49620799,49623481,2.0
ENSG00000126814,ENSG00000139974,1,SLC38A6,60981245,61052630,-1,TRMT5,60971441,60981170,2.0
ENSG00000139974,ENSG00000126814,-1,TRMT5,60971441,60981079,1,SLC38A6,60981114,61114316,2.0
ENSG00000089737,ENSG00000165948,1,IFI27L1,94081310,94102709,-1,DDX24,94048287,94081202,2.0
ENSG00000125363,ENSG00000047648,-1,ARHGAP6,11137544,11665920,1,AMELX,11293413,11300761,5.0
ENSG00000169084,ENSG00000214717,-1,ZBED1,2486435,2500976,-1,DHRSX,2219506,2502805,6.0
ENSG00000169906,ENSG00000047230,-1,CTPS2,16587999,16712669,1,S100G,16650158,16654670,5.0
ENSG00000268994,ENSG00000184911,1,DMRTC1B,72776890,72848803,-1,FAM236B,72781865,72782660,5.0
ENSG00000225396,ENSG00000184911,1,DMRTC1B,72776890,72848803,-1,FAM236D,72807425,72808210,5.0
ENSG00000230797,ENSG00000012174,1,MBTPS2,21839617,21885423,1,YY2,21855987,21858740,6.0
ENSG00000131171,ENSG00000198157,-1,HMGN5,81113699,81201913,1,SH3BGRL,81202102,81298547,2.0
ENSG00000101844,ENSG00000101843,-1,PSMD10,108084207,108091542,1,ATG4A,108091668,108154671,2.0
ENSG00000101843,ENSG00000101844,1,ATG4A,108091778,108154671,-1,PSMD10,108084207,108091549,2.0
ENSG00000283594,ENSG00000269502,-1,DMRTC1,72872025,72943837,1,FAM236C,72912615,72913401,5.0
ENSG00000275520,ENSG00000269502,-1,DMRTC1,72872025,72943837,1,FAM236A,72938163,72938958,5.0
ENSG00000185753,ENSG00000180182,-1,MED14,40648305,40735542,-1,CXorf38,40626921,40647561,1.0
ENSG00000182712,ENSG00000214827,-1,MTCP1,155064034,155071136,-1,CMC4,155061622,155071136,6.0
ENSG00000182712,ENSG00000185515,1,BRCC3,155071508,155123077,-1,CMC4,155061622,155071136,2.0
ENSG00000185515,ENSG00000214827,-1,MTCP1,155064034,155071136,1,BRCC3,155071420,155123077,5.0
ENSG00000185515,ENSG00000182712,-1,CMC4,155061622,155071136,1,BRCC3,155071420,155123077,2.0
ENSG00000214827,ENSG00000185515,1,BRCC3,155071508,155123077,-1,MTCP1,155064034,155147937,5.0
ENSG00000214827,ENSG00000182712,-1,CMC4,155061622,155071136,-1,MTCP1,155064034,155147937,6.0
ENSG00000198157,ENSG00000131171,1,SH3BGRL,81202102,81298547,-1,HMGN5,81113699,81201913,2.0
ENSG00000204086,ENSG00000147202,1,DIAPH2,96684842,97604997,1,RPA4,96883908,96885467,6.0
ENSG00000186310,ENSG00000179083,1,FAM133A,93674206,93712265,-1,NAP1L3,93670930,93673578,2.0
ENSG00000102265,ENSG00000008056,-1,SYN1,47571901,47619857,1,TIMP1,47582408,47586789,5.0
ENSG00000147166,ENSG00000147140,1,NONO,71283635,71301168,1,ITGB1BP2,71301750,71305371,1.0
ENSG00000185973,ENSG00000168939,1,SPRY3,155612586,155782459,-1,TMLHE,155489011,155719098,5.0
ENSG00000071859,ENSG00000203879,1,GDI1,154437154,154443467,1,FAM50A,154444141,154450654,1.0
ENSG00000102178,ENSG00000126903,-1,SLC10A3,154487311,154490629,-1,UBL4A,154483717,154486615,1.0
ENSG00000147180,ENSG00000184788,-1,SATL1,85092284,85243779,1,ZNF711,85243991,85273362,2.0
ENSG00000277150,ENSG00000277745,-1,H2AB3,155459415,155460005,-1,F8A3,155456914,155458620,1.0
ENSG00000175718,ENSG00000130224,-1,LRCH2,115110616,115234096,1,RBMXL3,115189410,115192868,5.0
ENSG00000130021,ENSG00000101846,1,STS,7147712,7354641,-1,PUDP,6667865,7148158,2.0
ENSG00000171657,ENSG00000147044,-1,CASK,41514934,41923554,1,GPR82,41724181,41730130,5.0
ENSG00000171659,ENSG00000147044,-1,CASK,41514934,41923554,1,GPR34,41688973,41697275,5.0
ENSG00000165197,ENSG00000087842,-1,PIR,15384799,15493333,-1,VEGFD,15345596,15384413,1.0
ENSG00000158423,ENSG00000072501,-1,SMC1A,53374149,53422654,1,RIBC1,53422690,53431120,2.0
ENSG00000185825,ENSG00000101986,1,ABCD1,153724856,153744755,-1,BCAP31,153700492,153724565,2.0
ENSG00000101986,ENSG00000185825,-1,BCAP31,153700492,153724387,1,ABCD1,153724856,153744755,2.0
ENSG00000180879,ENSG00000067829,-1,IDH3G,153785768,153794375,1,SSR4,153793516,153798499,2.0
ENSG00000172534,ENSG00000177854,1,TMEM187,153972754,153983194,-1,HCFC1,153947557,153971818,2.0
ENSG00000177854,ENSG00000172534,-1,HCFC1,153947557,153971818,1,TMEM187,153972754,153983194,2.0
ENSG00000126953,ENSG00000010671,-1,BTK,101349450,101386191,-1,TIMM8A,101345661,101348742,1.0
ENSG00000126945,ENSG00000102393,-1,GLA,101397803,101407925,1,HNRNPH2,101408222,101414133,2.0
ENSG00000204165,ENSG00000147168,-1,IL2RG,71107404,71111577,-1,CXorf65,71103889,71106788,1.0
ENSG00000184788,ENSG00000147180,1,ZNF711,85243991,85273357,-1,SATL1,85092284,85243911,2.0
ENSG00000072501,ENSG00000158423,1,RIBC1,53422873,53431115,-1,SMC1A,53374149,53422728,2.0
ENSG00000288661,ENSG00000131089,-1,ARHGEF9,63634967,63785214,-1,,63754485,63754664,6.0
ENSG00000166707,ENSG00000269743,-1,SLC25A53,104099214,104157009,1,ZCCHC18,104112131,104115842,5.0
ENSG00000125352,ENSG00000125356,1,NDUFA1,119871832,119876662,-1,RNF113A,119870475,119871733,2.0
ENSG00000125356,ENSG00000125352,-1,RNF113A,119870475,119871733,1,NDUFA1,119871832,119876662,2.0
ENSG00000046651,ENSG00000196459,-1,TRAPPC2,13712245,13734620,1,OFD1,13734743,13777955,2.0
ENSG00000186376,ENSG00000173275,1,ZNF449,135344796,135363413,-1,ZNF75D,135248920,135344109,2.0
ENSG00000283644,ENSG00000186376,-1,ZNF75D,135285791,135344109,1,ETDC,135309480,135309659,5.0
ENSG00000173275,ENSG00000186376,-1,ZNF75D,135285791,135344109,1,ZNF449,135344796,135363413,2.0
ENSG00000288706,ENSG00000130066,1,SAT1,23783173,23786210,1,,23783278,23783367,3.0
ENSG00000184831,ENSG00000165182,1,CXorf58,23908006,23939509,-1,APOO,23833353,23907938,2.0
ENSG00000165182,ENSG00000184831,-1,APOO,23833353,23907938,1,CXorf58,23908006,23939509,2.0
ENSG00000274183,ENSG00000185010,-1,F8,154835792,155022723,1,H2AB1,154884972,154885558,5.0
ENSG00000288722,ENSG00000185010,-1,F8,154835792,155022723,1,F8A1,154886355,154888061,5.0
ENSG00000288722,ENSG00000274183,1,H2AB1,154884972,154885558,1,F8A1,154886355,154888061,1.0
ENSG00000288709,ENSG00000277858,1,H2AB2,155380709,155381299,1,F8A2,155382095,155383801,1.0
ENSG00000226784,ENSG00000165240,1,ATP7A,77910693,78050395,-1,PGAM4,77967949,77969638,5.0
ENSG00000196459,ENSG00000046651,1,OFD1,13734748,13769357,-1,TRAPPC2,13712244,13734635,2.0
ENSG00000130066,ENSG00000288706,1,,23783278,23783367,1,SAT1,23783173,23786210,3.0
ENSG00000214717,ENSG00000169084,-1,DHRSX,2219506,2500976,-1,ZBED1,2486414,2500976,6.0
ENSG00000269586,ENSG00000181433,1,SAGE1,135893716,135913062,-1,CT45A10,135881063,135893444,5.0
ENSG00000179083,ENSG00000186310,-1,NAP1L3,93670930,93673578,1,FAM133A,93674013,93712274,2.0
ENSG00000198930,ENSG00000213401,1,MAGEA12,152733757,152737669,-1,CSAG1,152727484,152733735,2.0
ENSG00000213401,ENSG00000198930,-1,CSAG1,152727484,152733721,1,MAGEA12,152733757,152737669,2.0
ENSG00000147400,ENSG00000147383,1,NSDHL,152831063,152869729,-1,CETN2,152826994,152830757,2.0
ENSG00000147383,ENSG00000147400,-1,CETN2,152826994,152830757,1,NSDHL,152830967,152869729,2.0
ENSG00000067829,ENSG00000180879,1,SSR4,153794668,153798499,-1,IDH3G,153785766,153794512,2.0
ENSG00000101846,ENSG00000130021,-1,PUDP,7048920,7148153,1,STS,7147237,7804358,2.0
ENSG00000182872,ENSG00000147123,-1,NDUFB11,47142216,47144702,1,RBM10,47145221,47186813,2.0
ENSG00000147123,ENSG00000182872,1,RBM10,47145221,47186813,-1,NDUFB11,47142071,47145466,2.0
ENSG00000198088,ENSG00000080572,1,DNAAF6,107206611,107244247,-1,NUP62CL,107123427,107206433,2.0
ENSG00000080572,ENSG00000198088,-1,NUP62CL,107123427,107206433,1,DNAAF6,107206611,107244247,2.0
ENSG00000102103,ENSG00000126768,-1,TIMM17B,48893449,48897768,1,PQBP1,48890197,48903402,5.0
ENSG00000168939,ENSG00000185973,-1,TMLHE,155489011,155612952,1,SPRY3,155612572,155782459,5.0
ENSG00000147127,ENSG00000120500,1,ARR3,70268334,70281840,1,RAB41,70282093,70285002,1.0
ENSG00000090889,ENSG00000120509,-1,PDZD11,70286595,70289927,1,KIF4A,70290104,70420886,2.0
ENSG00000120509,ENSG00000090889,1,KIF4A,70290104,70420886,-1,PDZD11,70281118,70290514,2.0
ENSG00000072315,ENSG00000187823,1,RTL4,112083016,112457514,-1,TRPC5,111768011,112082776,2.0
ENSG00000187823,ENSG00000072315,-1,TRPC5,111768011,112082776,1,RTL4,112083016,112457514,2.0
ENSG00000204025,ENSG00000072315,-1,TRPC5,111768011,112082776,1,TRPC5OS,111876051,111903990,5.0
ENSG00000126768,ENSG00000102103,1,PQBP1,48897930,48903143,-1,TIMM17B,48893447,48898143,5.0
ENSG00000130150,ENSG00000181544,-1,FANCB,14843405,14873069,1,MOSPD2,14873421,14922327,2.0
ENSG00000181544,ENSG00000130150,1,MOSPD2,14873421,14922327,-1,FANCB,14690388,14873255,2.0
ENSG00000269335,ENSG00000160211,-1,G6PD,154531391,154546846,1,IKBKG,154541199,154565046,5.0
ENSG00000160211,ENSG00000269335,1,IKBKG,154547620,154565033,-1,G6PD,154517825,154547572,5.0
ENSG00000203879,ENSG00000071553,1,ATP6AP1,154428677,154436516,1,GDI1,154436913,154443467,1.0
ENSG00000278057,ENSG00000007350,1,TKTL1,154295795,154330350,-1,TEX28,154271265,154295853,2.0
ENSG00000102030,ENSG00000102032,-1,RENBP,153935269,153944643,-1,NAA10,153929225,153935080,1.0
ENSG00000242732,ENSG00000204131,1,NHSL2,71910845,72153286,-1,RTL5,72127110,72131915,5.0
ENSG00000243279,ENSG00000196998,-1,WDR45,49074442,49079887,-1,PRAF2,49071161,49074002,1.0
ENSG00000007350,ENSG00000278057,-1,TEX28,154271265,154295124,1,TKTL1,154295795,154330350,2.0
ENSG00000268629,ENSG00000189108,1,IL1RAPL2,104566199,105767829,-1,TEX13A,105218929,105220694,5.0
ENSG00000102393,ENSG00000126945,1,HNRNPH2,101408222,101414133,-1,GLA,101393273,101408012,2.0
ENSG00000181433,ENSG00000269586,-1,CT45A10,135881065,135893444,1,SAGE1,135890182,135913062,5.0
ENSG00000198791,ENSG00000155975,1,VPS37A,17246958,17298024,-1,CNOT7,17224966,17246878,2.0
ENSG00000155975,ENSG00000198791,-1,CNOT7,17224966,17246857,1,VPS37A,17246931,17302427,2.0
ENSG00000147421,ENSG00000104299,-1,INTS9,28767661,28889969,1,HMBOX1,28890395,29064764,2.0
ENSG00000092964,ENSG00000240694,-1,PNMA2,26504701,26513872,1,DPYSL2,26514031,26658178,2.0
ENSG00000240694,ENSG00000092964,1,DPYSL2,26514031,26658175,-1,PNMA2,26504701,26514092,2.0
ENSG00000221947,ENSG00000147592,-1,LACTB2,70637266,70669185,1,XKR9,70669339,70790371,2.0
ENSG00000104356,ENSG00000132541,-1,RIDA,98102344,98117171,1,POP1,98117293,98159835,2.0
ENSG00000165392,ENSG00000172733,-1,PURG,31030850,31033356,1,WRN,31033788,31176138,2.0
ENSG00000265817,ENSG00000197275,-1,RAD54B,94371960,94475115,-1,FSBP,94378377,94436952,6.0
ENSG00000132541,ENSG00000104356,1,POP1,98117293,98159835,-1,RIDA,98102344,98117171,2.0
ENSG00000156471,ENSG00000156469,-1,MTERF3,96239402,96261610,1,PTDSS1,96261902,96336995,2.0
ENSG00000172167,ENSG00000172172,-1,MRPL13,120395437,120445150,1,MTBP,120445400,120542133,2.0
ENSG00000156469,ENSG00000156471,1,PTDSS1,96261902,96336995,-1,MTERF3,96239398,96261610,2.0
ENSG00000172172,ENSG00000172167,1,MTBP,120445419,120523636,-1,MRPL13,120380761,120445402,2.0
ENSG00000121039,ENSG00000147604,-1,RPL7,73290242,73293633,1,RDH10,73294602,73325281,5.0
ENSG00000164961,ENSG00000156831,1,NSMCE2,125091860,125367120,-1,WASHC5,125024260,125091819,2.0
ENSG00000155926,ENSG00000042832,1,TG,132866958,133134899,-1,SLA,133036728,133102912,5.0
ENSG00000147592,ENSG00000221947,1,XKR9,70669339,70735942,-1,LACTB2,70635318,70669185,2.0
ENSG00000147604,ENSG00000121039,1,RDH10,73294602,73325281,-1,RPL7,73290242,73295789,5.0
ENSG00000156831,ENSG00000164961,-1,WASHC5,125024260,125091792,1,NSMCE2,125091679,125367120,2.0
ENSG00000147535,ENSG00000147548,-1,NSD3,38269704,38382271,-1,PLPP5,38263130,38269243,1.0
ENSG00000260428,ENSG00000261236,-1,BOP1,144262045,144291438,1,SCX,144266453,144268481,5.0
ENSG00000185122,ENSG00000261236,-1,BOP1,144262045,144291438,1,HSF1,144291591,144314720,2.0
ENSG00000182325,ENSG00000185803,1,SLC52A2,144358613,144361272,-1,FBXL6,144355431,144359376,5.0
ENSG00000160948,ENSG00000160949,-1,TONSL,144428775,144444440,-1,VPS28,144423601,144428563,1.0
ENSG00000261236,ENSG00000185122,1,HSF1,144291604,144314720,-1,BOP1,144262045,144291438,2.0
ENSG00000185803,ENSG00000182325,-1,FBXL6,144355431,144358472,1,SLC52A2,144333957,144361286,5.0
ENSG00000261587,ENSG00000182325,-1,FBXL6,144355431,144358472,-1,TMEM249,144352219,144354954,1.0
ENSG00000181690,ENSG00000170791,1,CHCHD7,56211789,56218809,-1,PLAG1,56160909,56211324,2.0
ENSG00000170791,ENSG00000181690,-1,PLAG1,56160909,56211273,1,CHCHD7,56211686,56218809,2.0
ENSG00000180921,ENSG00000203499,1,IQANK1,143734139,143790645,-1,FAM83H,143723933,143738234,5.0
ENSG00000180900,ENSG00000179950,-1,PUF60,143816344,143829315,-1,SCRIB,143790920,143815773,1.0
ENSG00000179526,ENSG00000179632,1,MAF1,144104461,144107611,-1,SHARPIN,144098633,144108124,5.0
ENSG00000179698,ENSG00000179632,1,MAF1,144104461,144107611,1,WDR97,144107726,144118328,1.0
ENSG00000179632,ENSG00000179526,-1,SHARPIN,144098637,144103773,1,MAF1,144104461,144107611,5.0
ENSG00000120533,ENSG00000120526,-1,NUDCD1,109240919,109334087,1,ENY2,109334324,109345954,2.0
ENSG00000120526,ENSG00000120533,1,ENY2,109334347,109345954,-1,NUDCD1,109240919,109334121,2.0
ENSG00000169495,ENSG00000169499,1,PLEKHA2,38901346,38973912,1,HTRA4,38974228,38988663,1.0
ENSG00000169490,ENSG00000168615,1,ADAM9,38996973,39105261,-1,TM2D2,38988808,38996824,2.0
ENSG00000147687,ENSG00000147684,1,NDUFB9,124539123,124549979,-1,TATDN1,124488485,124539458,2.0
ENSG00000147684,ENSG00000147687,-1,TATDN1,124488498,124539085,1,NDUFB9,124539101,124580648,2.0
ENSG00000168615,ENSG00000169490,-1,TM2D2,38988808,38996509,1,ADAM9,38996754,39105445,2.0
ENSG00000203499,ENSG00000180921,-1,FAM83H,143723933,143733779,1,IQANK1,143734139,143790645,5.0
ENSG00000168453,ENSG00000288677,-1,HRURF,22130458,22131010,-1,HR,22114419,22133384,6.0
ENSG00000168487,ENSG00000168484,1,SFTPC,22161798,22164479,1,BMP1,22165140,22212326,1.0
ENSG00000104299,ENSG00000147421,1,HMBOX1,28890395,29053262,-1,INTS9,28767661,28890242,2.0
ENSG00000179886,ENSG00000104529,-1,EEF1D,143579728,143597415,1,TIGD5,143597831,143603224,5.0
ENSG00000091879,ENSG00000147316,1,MCPH1,6406627,6648508,-1,ANGPT2,6499632,6563409,5.0
ENSG00000167702,ENSG00000291317,-1,TMEM276,144463825,144465492,1,KIFC2,144466043,144474202,2.0
ENSG00000187954,ENSG00000291317,-1,TMEM276,144463825,144465492,-1,ZFTRAF1,144449582,144462871,1.0
ENSG00000160957,ENSG00000160959,1,LRRC14,144517992,144525172,-1,RECQL4,144511288,144517845,2.0
ENSG00000160959,ENSG00000160957,-1,RECQL4,144511288,144517833,1,LRRC14,144517992,144525172,2.0
ENSG00000254402,ENSG00000213563,-1,C8orf82,144525733,144529111,-1,LRRC24,144522388,144527033,6.0
ENSG00000213563,ENSG00000147799,-1,ARHGAP39,144529179,144685846,-1,C8orf82,144525733,144529132,1.0
ENSG00000172733,ENSG00000165392,1,WRN,31033810,31176138,-1,PURG,30995802,31033715,2.0
ENSG00000104529,ENSG00000179886,1,TIGD5,143597831,143603224,-1,EEF1D,143579697,143599541,5.0
ENSG00000158941,ENSG00000241852,1,C8orf58,22599599,22604142,1,CCAR2,22604757,22620964,1.0
