chrom	tss_pos	strand	gene	gene_id	transcript_id
chr1	28329039	1	MED18	ENSG00000130772	ENST00000373842.9
chr1	28369739	1	PHACTR4	ENSG00000204138	ENST00000373839.8
chr1	28506042	1	RCC1	ENSG00000180198	ENST00000683442.1
chr1	28553084	1	TRNAU1AP	ENSG00000180098	ENST00000373830.4
chr1	28592264	1	RAB42	ENSG00000188060	ENST00000465518.3
chr1	28643066	-1	TAF12	ENSG00000120656	ENST00000373824.9
chr1	28668783	1	GMEB1	ENSG00000162419	ENST00000373816.6
chr1	28736939	1	YTHDF2	ENSG00000198492	ENST00000541996.5
chr1	28812169	1	OPRD1	ENSG00000116329	ENST00000234961.7
chr1	28887102	1	EPB41	ENSG00000159023	ENST00000644342.1
chr1	29123902	-1	TMEM200B	ENSG00000253304	ENST00000521452.2
chr1	29181899	-1	SRSF4	ENSG00000116350	ENST00000373795.7
chr1	29230923	-1	MECR	ENSG00000116353	ENST00000373791.7
chr1	29236521	1	PTPRU	ENSG00000060656	ENST00000373779.8
chr1	30723584	-1	MATN1	ENSG00000162510	ENST00000373765.5
chr1	30757773	-1	LAPTM5	ENSG00000162511	ENST00000294507.4
chr1	30908757	-1	SDC3	ENSG00000162512	ENST00000339394.7
chr1	31065716	-1	PUM1	ENSG00000134644	ENST00000426105.7
chr1	31239886	-1	NKAIN1	ENSG00000084628	ENST00000373736.7
chr1	31296787	-1	SNRNP40	ENSG00000060688	ENST00000263694.9
chr1	31297031	1	ZCCHC17	ENSG00000121766	ENST00000344147.10
chr1	31373075	-1	FABP3	ENSG00000121769	ENST00000373713.7
chr1	31413212	1	SERINC2	ENSG00000168528	ENST00000373709.8
chr1	31576514	1	TINAGL1	ENSG00000142910	ENST00000271064.12
chr1	31617688	1	HCRTR1	ENSG00000121764	ENST00000403528.7
chr1	31644875	-1	PEF1	ENSG00000162517	ENST00000373703.5
chr1	31704016	-1	COL16A1	ENSG00000084636	ENST00000373672.8
chr1	31764339	-1	ADGRB2	ENSG00000121753	ENST00000373658.8
chr1	31798715	-1	SPOCD1	ENSG00000134668	ENST00000528579.1
chr1	31919627	-1	ENSG00000288678	ENSG00000288678	ENST00000679970.1
chr1	31938367	-1	PTP4A2	ENSG00000184007	ENST00000647444.2
chr1	32013867	1	KHDRBS1	ENSG00000121774	ENST00000327300.12
chr1	32072938	1	TMEM39B	ENSG00000121775	ENST00000336294.10
chr1	32108055	1	KPNA6	ENSG00000025800	ENST00000373625.8
chr1	32180064	1	TXLNA	ENSG00000084652	ENST00000373609.1
chr1	32200594	1	CCDC28B	ENSG00000160050	ENST00000373602.10
chr1	32205670	1	IQCC	ENSG00000160051	ENST00000291358.11
chr1	32209088	1	DCDC2B	ENSG00000222046	ENST00000409358.2
chr1	32222352	-1	TMEM234	ENSG00000160055	ENST00000309777.11
chr1	32222406	1	EIF3I	ENSG00000084623	ENST00000677198.1
chr1	32247221	1	FAM167B	ENSG00000183615	ENST00000373582.4
chr1	32251264	1	LCK	ENSG00000182866	ENST00000336890.10
chr1	32292082	1	HDAC1	ENSG00000116478	ENST00000373548.8
chr1	32336232	-1	MARCKSL1	ENSG00000175130	ENST00000329421.8
chr1	32362484	-1	FAM229A	ENSG00000225828	ENST00000432622.2
chr1	32362538	1	TSSK3	ENSG00000162526	ENST00000373534.4
chr1	32394427	-1	BSDC1	ENSG00000160058	ENST00000530485.1
chr1	32465071	1	ZBTB8B	ENSG00000273274	ENST00000609129.2
chr1	32539426	1	ZBTB8A	ENSG00000160062	ENST00000373510.9
chr1	32650549	-1	ZBTB8OS	ENSG00000176261	ENST00000468695.6
chr1	32651207	1	RBBP4	ENSG00000162521	ENST00000373493.10
chr1	32702769	-1	SYNC	ENSG00000162520	ENST00000409190.8
chr1	32741829	1	KIAA1522	ENSG00000162522	ENST00000401073.7
chr1	32817357	-1	YARS1	ENSG00000134684	ENST00000373477.9
chr1	32817652	1	S100PBP	ENSG00000116497	ENST00000373475.10
chr1	32870911	-1	FNDC5	ENSG00000160097	ENST00000373471.9
chr1	32886490	1	HPCA	ENSG00000121905	ENST00000373467.4
chr1	32901388	-1	TMEM54	ENSG00000121900	ENST00000373463.8
chr1	32964808	-1	RNF19B	ENSG00000116514	ENST00000235150.5
chr1	33036882	-1	AK2	ENSG00000004455	ENST00000373449.7
chr1	33081152	1	AZIN2	ENSG00000142920	ENST00000294517.11
chr1	33182042	-1	TRIM62	ENSG00000116525	ENST00000291416.10
chr1	33256544	1	ZNF362	ENSG00000160094	ENST00000483388.5
chr1	33321097	-1	A3GALT2	ENSG00000184389	ENST00000442999.3
chr1	33349771	-1	PHC2	ENSG00000134686	ENST00000493483.5
chr1	33472650	1	ZSCAN20	ENSG00000121903	ENST00000373413.2
chr1	33864078	1	HMGB4	ENSG00000176256	ENST00000681531.1
chr1	34165229	-1	CSMD2	ENSG00000121904	ENST00000373381.9
chr1	34176906	1	C1orf94	ENSG00000142698	ENST00000488417.2
chr1	34755046	1	GJB5	ENSG00000189280	ENST00000338513.1
chr1	34759739	1	GJB4	ENSG00000189433	ENST00000339480.3
chr1	34781213	1	GJB3	ENSG00000188910	ENST00000373366.3
chr1	34792998	1	GJA4	ENSG00000187513	ENST00000342280.5
chr1	34859748	-1	SMIM12	ENSG00000163866	ENST00000521580.3
chr1	34929649	-1	DLGAP3	ENSG00000116544	ENST00000373347.6
chr1	34985312	-1	ENSG00000284773	ENSG00000284773	ENST00000417456.1
chr1	34985352	-1	TMEM35B	ENSG00000243749	ENST00000373337.3
chr1	35031689	-1	ZMYM6	ENSG00000163867	ENST00000373333.1
chr1	35079390	1	ZMYM1	ENSG00000197056	ENST00000373330.1
chr1	35193144	-1	SFPQ	ENSG00000116560	ENST00000357214.6
chr1	35268708	1	ZMYM4	ENSG00000146463	ENST00000314607.11
chr1	35557402	-1	KIAA0319L	ENSG00000142687	ENST00000325722.8
chr1	35557798	1	NCDN	ENSG00000020129	ENST00000373243.7
chr1	35573313	1	TFAP2E	ENSG00000116819	ENST00000373235.4
chr1	35641525	-1	PSMB2	ENSG00000126067	ENST00000373237.4
chr1	35718883	-1	C1orf216	ENSG00000142686	ENST00000270815.5
chr1	35769966	-1	CLSPN	ENSG00000092853	ENST00000251195.9
chr1	35808015	1	AGO4	ENSG00000134698	ENST00000373210.4
chr1	35883208	1	AGO1	ENSG00000092847	ENST00000373204.6
chr1	35931104	1	AGO3	ENSG00000126070	ENST00000373191.9
chr1	36084093	1	TEKT2	ENSG00000092850	ENST00000207457.8
chr1	36088891	1	ADPRS	ENSG00000116863	ENST00000373178.5
chr1	36125221	-1	COL8A2	ENSG00000171812	ENST00000397799.2
chr1	36149485	-1	TRAPPC3	ENSG00000054116	ENST00000373166.8
chr1	36156159	1	MAP7D1	ENSG00000116871	ENST00000474796.2
chr1	36224442	1	THRAP3	ENSG00000054118	ENST00000354618.10
chr1	36306367	1	SH3D21	ENSG00000214193	ENST00000453908.8
chr1	36323644	-1	EVA1B	ENSG00000142694	ENST00000490466.2
chr1	36385923	-1	STK40	ENSG00000196182	ENST00000373132.4
chr1	36397907	-1	LSM10	ENSG00000181817	ENST00000315732.3
chr1	36450450	-1	OSCP1	ENSG00000116885	ENST00000235532.9
chr1	36464383	-1	MRPS15	ENSG00000116898	ENST00000373116.6
chr1	36482912	-1	CSF3R	ENSG00000119535	ENST00000373106.6
chr1	37034514	-1	GRIK3	ENSG00000163873	ENST00000373091.8
chr1	37474579	1	ZC3H12A	ENSG00000163874	ENST00000373087.7
chr1	37514765	-1	MEAF6	ENSG00000163875	ENST00000296214.10
chr1	37554292	-1	SNIP1	ENSG00000163877	ENST00000296215.8
chr1	37556939	1	DNALI1	ENSG00000163879	ENST00000652629.1
chr1	37595936	-1	GNL2	ENSG00000134697	ENST00000373062.8
chr1	37634891	-1	RSPO1	ENSG00000169218	ENST00000356545.7
chr1	37690528	-1	C1orf109	ENSG00000116922	ENST00000486637.2
chr1	37692515	1	CDCA8	ENSG00000134690	ENST00000373055.6
chr1	37765119	-1	EPHA10	ENSG00000183317	ENST00000373048.9
chr1	37793846	1	MANEAL	ENSG00000185090	ENST00000373045.11
chr1	37807789	1	C1orf122	ENSG00000197982	ENST00000373042.5
chr1	37808207	-1	YRDC	ENSG00000196449	ENST00000373044.3
chr1	37859591	-1	MTF1	ENSG00000188786	ENST00000373036.5
chr1	37947052	-1	INPP5B	ENSG00000204084	ENST00000373024.8
chr1	37990021	-1	SF3A3	ENSG00000183431	ENST00000373019.5
chr1	38005513	-1	FHL3	ENSG00000183386	ENST00000373016.4
chr1	38012733	1	UTP11	ENSG00000183520	ENST00000373014.5
chr1	38046792	-1	POU3F1	ENSG00000185668	ENST00000373012.5
chr1	38859771	-1	RRAGC	ENSG00000116954	ENST00000373001.4
chr1	38873347	-1	MYCBP	ENSG00000214114	ENST00000397572.5
chr1	38881586	-1	GJA9	ENSG00000131233	ENST00000357771.5
chr1	38881601	-1	ENSG00000274944	ENSG00000274944	ENST00000621281.1
chr1	38941829	-1	RHBDL2	ENSG00000158315	ENST00000372990.6
chr1	38991287	1	AKIRIN1	ENSG00000174574	ENST00000372984.8
chr1	39026349	1	NDUFS5	ENSG00000168653	ENST00000372969.8
chr1	39204694	1	MACF1	ENSG00000127603	ENST00000564288.6
chr1	39491635	1	BMP8A	ENSG00000183682	ENST00000331593.6
chr1	39576789	-1	PABPC4	ENSG00000090621	ENST00000372858.8
chr1	39639642	-1	HEYL	ENSG00000163909	ENST00000372852.4
chr1	39672106	-1	NT5C1A	ENSG00000116981	ENST00000235628.2
chr1	39691432	-1	HPCAL4	ENSG00000116983	ENST00000372844.8
chr1	39738881	1	PPIE	ENSG00000084072	ENST00000324379.10
chr1	39771347	-1	OXCT2	ENSG00000198754	ENST00000327582.5
chr1	39788864	-1	BMP8B	ENSG00000116985	ENST00000372827.8
chr1	39883503	-1	TRIT1	ENSG00000043514	ENST00000316891.10
chr1	39901916	-1	MYCL	ENSG00000116990	ENST00000372816.3
chr1	39955149	1	MFSD2A	ENSG00000168389	ENST00000372809.5
chr1	40040751	1	CAP1	ENSG00000131236	ENST00000372798.5
chr1	40097246	-1	PPT1	ENSG00000131238	ENST00000641471.1
chr1	40161386	1	RLF	ENSG00000117000	ENST00000372771.5
chr1	40247936	1	TMCO2	ENSG00000188800	ENST00000372766.4
chr1	40258235	1	ZMPSTE24	ENSG00000084073	ENST00000372759.4
chr1	40317285	-1	COL9A2	ENSG00000049089	ENST00000372748.8
chr1	40373726	1	SMAP2	ENSG00000084070	ENST00000372718.8
chr1	40450475	1	ZFP69B	ENSG00000187801	ENST00000361584.5
chr1	40477289	1	ZFP69	ENSG00000187815	ENST00000372706.6
chr1	40508766	1	EXO5	ENSG00000164002	ENST00000415550.6
chr1	40531662	1	ZNF684	ENSG00000117010	ENST00000372696.3
chr1	40665681	-1	RIMS3	ENSG00000117016	ENST00000372684.8
chr1	40691703	1	NFYC	ENSG00000066136	ENST00000447388.8
chr1	40783786	1	KCNQ4	ENSG00000117013	ENST00000347132.10
chr1	40862362	-1	CITED4	ENSG00000179862	ENST00000372638.4
chr1	40979695	1	CTPS1	ENSG00000171793	ENST00000650070.2
chr1	41021724	-1	SLFNL1	ENSG00000171790	ENST00000302946.13
chr1	41242115	-1	SCMH1	ENSG00000010803	ENST00000372596.5
chr1	41366678	1	FOXO6	ENSG00000204060	ENST00000686812.1
chr1	41484682	-1	EDN2	ENSG00000127129	ENST00000372587.5
chr1	41628815	-1	ENSG00000284895	ENSG00000284895	ENST00000646142.1
chr1	41918921	-1	HIVEP3	ENSG00000127124	ENST00000372583.6
chr1	42153409	1	GUCA2B	ENSG00000044012	ENST00000372581.2
chr1	42164744	-1	GUCA2A	ENSG00000197273	ENST00000357001.3
chr1	42335234	-1	FOXJ3	ENSG00000198815	ENST00000361346.6
chr1	42380791	1	RIMKLA	ENSG00000177181	ENST00000431473.4
chr1	42456021	-1	ZMYND12	ENSG00000066185	ENST00000372565.8
chr1	42456542	1	PPCS	ENSG00000127125	ENST00000372561.4
chr1	42463285	1	CCDC30	ENSG00000186409	ENST00000657597.1
chr1	42658422	1	PPIH	ENSG00000171960	ENST00000304979.8
chr1	42682417	1	YBX1	ENSG00000065978	ENST00000321358.12
chr1	42740235	-1	CLDN19	ENSG00000164007	ENST00000296387.6
chr1	42767027	-1	P3H1	ENSG00000117385	ENST00000296388.10
chr1	42767248	1	C1orf50	ENSG00000164008	ENST00000372525.7
chr1	42784990	1	TMEM269	ENSG00000274386	ENST00000637012.2
chr1	42817121	1	ERMAP	ENSG00000164010	ENST00000372517.8
chr1	42817396	-1	SVBP	ENSG00000177868	ENST00000372521.9
chr1	42846612	1	ZNF691	ENSG00000164011	ENST00000651192.1
chr1	42958867	-1	SLC2A1	ENSG00000117394	ENST00000426263.10
chr1	43147903	1	FAM183A	ENSG00000186973	ENST00000335282.5
chr1	43172289	-1	EBNA1BP2	ENSG00000117395	ENST00000236051.3
chr1	43172329	1	CFAP57	ENSG00000243710	ENST00000372492.9
chr1	43269982	1	TMEM125	ENSG00000179178	ENST00000439858.6
chr1	43285580	-1	C1orf210	ENSG00000253313	ENST00000523677.6
chr1	43300981	1	TIE1	ENSG00000066056	ENST00000372476.8
chr1	43337817	1	MPL	ENSG00000117400	ENST00000372470.9
chr1	43358980	1	CDC20	ENSG00000117399	ENST00000310955.11
chr1	43368010	-1	ELOVL1	ENSG00000066322	ENST00000372458.8
chr1	43389799	-1	MED8	ENSG00000159479	ENST00000372457.9
chr1	43389898	1	SZT2	ENSG00000198198	ENST00000634258.3
chr1	43453930	-1	HYI	ENSG00000178922	ENST00000372430.9
chr1	43530882	1	PTPRF	ENSG00000142949	ENST00000359947.9
chr1	43650148	1	KDM4A	ENSG00000066135	ENST00000372396.4
chr1	43707535	1	ST3GAL3	ENSG00000126091	ENST00000347631.8
chr1	43933800	1	ARTN	ENSG00000117407	ENST00000372359.10
chr1	43946949	1	IPO13	ENSG00000117408	ENST00000372343.8
chr1	43970009	1	DPH2	ENSG00000132768	ENST00000255108.8
chr1	43974959	1	ATP6V0B	ENSG00000117410	ENST00000472174.7
chr1	43979209	1	B4GALT2	ENSG00000117411	ENST00000372324.6
chr1	43991598	1	CCDC24	ENSG00000159214	ENST00000372318.8
chr1	44031461	-1	SLC6A9	ENSG00000196517	ENST00000372310.8
chr1	44118820	1	KLF17	ENSG00000171872	ENST00000372299.4
chr1	44141630	-1	KLF18	ENSG00000283039	ENST00000634670.1
chr1	44213470	1	DMAP1	ENSG00000178028	ENST00000372289.7
chr1	44355248	-1	ERI3	ENSG00000117419	ENST00000457571.1
chr1	44405254	1	RNF220	ENSG00000187147	ENST00000361799.7
chr1	44674480	-1	TMEM53	ENSG00000126106	ENST00000372237.8
chr1	44674713	1	ARMH1	ENSG00000198520	ENST00000535358.6
chr1	44739836	1	KIF2C	ENSG00000142945	ENST00000372224.9
chr1	44775539	1	RPS8	ENSG00000142937	ENST00000396651.8
chr1	44788169	-1	BEST4	ENSG00000142959	ENST00000372207.4
chr1	44800376	1	PLK3	ENSG00000173846	ENST00000372201.5
chr1	44807350	-1	DYNLT4	ENSG00000188396	ENST00000675259.1
chr1	44808522	1	BTBD19	ENSG00000222009	ENST00000409335.6
chr1	44843252	-1	PTCH2	ENSG00000117425	ENST00000372192.4
chr1	44986594	-1	EIF2B3	ENSG00000070785	ENST00000360403.7
chr1	45011323	-1	HECTD3	ENSG00000126107	ENST00000372172.5
chr1	45012253	1	UROD	ENSG00000126088	ENST00000246337.9
chr1	45206604	-1	ZSWIM5	ENSG00000162415	ENST00000359600.6
chr1	45326894	1	HPDL	ENSG00000186603	ENST00000334815.6
chr1	45339969	-1	MUTYH	ENSG00000132781	ENST00000456914.7
chr1	45340169	1	TOE1	ENSG00000132773	ENST00000372090.6
chr1	45491162	-1	TESK2	ENSG00000070759	ENST00000372086.4
chr1	45500072	-1	CCDC163	ENSG00000280670	ENST00000629482.3
chr1	45500299	1	MMACHC	ENSG00000132763	ENST00000401061.9
chr1	45521883	-1	PRDX1	ENSG00000117450	ENST00000319248.13
chr1	45550825	1	AKR1A1	ENSG00000117448	ENST00000351829.9
chr1	45584044	1	NASP	ENSG00000132780	ENST00000525515.5
chr1	45624052	-1	CCDC17	ENSG00000159588	ENST00000421127.6
chr1	45686532	-1	GPBP1L1	ENSG00000159592	ENST00000355105.8
chr1	45688180	1	TMEM69	ENSG00000159596	ENST00000372025.5
chr1	45750652	-1	IPP	ENSG00000197429	ENST00000396478.4
chr1	45803611	1	MAST2	ENSG00000086015	ENST00000361297.7
chr1	46132628	-1	PIK3R3	ENSG00000117461	ENST00000262741.10
chr1	46175086	1	TSPAN1	ENSG00000117472	ENST00000372003.6
chr1	46176487	-1	P3R3URF-PIK3R3	ENSG00000278139	ENST00000540385.2
chr1	46176487	-1	P3R3URF	ENSG00000250719	ENST00000506599.2
chr1	46198433	-1	POMGNT1	ENSG00000085998	ENST00000371984.8
chr1	46203333	1	LURAP1	ENSG00000171357	ENST00000371980.4
chr1	46247762	1	RAD54L	ENSG00000085999	ENST00000371975.9
chr1	46303262	-1	LRRC41	ENSG00000132128	ENST00000615587.4
chr1	46303697	1	UQCRH	ENSG00000173660	ENST00000311672.10
chr1	46340806	1	NSUN4	ENSG00000117481	ENST00000474844.6
chr1	46394316	1	FAAH	ENSG00000117480	ENST00000243167.9
chr1	46489835	1	DMBX1	ENSG00000197587	ENST00000360032.4
chr1	46543968	-1	TMEM275	ENSG00000282881	ENST00000634804.2
chr1	46551646	-1	KNCN	ENSG00000162456	ENST00000481882.7
chr1	46604267	-1	MKNK1	ENSG00000079277	ENST00000371945.10
chr1	46616810	-1	MOB3C	ENSG00000142961	ENST00000319928.9
chr1	46668363	-1	ATPAF1	ENSG00000123472	ENST00000574428.5
chr1	46671853	1	TEX38	ENSG00000186118	ENST00000334122.5
chr1	46719113	-1	EFCAB14	ENSG00000159658	ENST00000371933.8
chr1	46799045	1	CYP4B1	ENSG00000142973	ENST00000271153.8
chr1	46941475	-1	CYP4A11	ENSG00000187048	ENST00000310638.9
chr1	47023668	1	CYP4X1	ENSG00000186377	ENST00000371901.4
chr1	47067230	1	CYP4Z1	ENSG00000186160	ENST00000334194.4
chr1	47137440	1	CYP4A22	ENSG00000162365	ENST00000371891.8
chr1	47190035	-1	PDZK1IP1	ENSG00000162366	ENST00000294338.7
chr1	47232224	-1	TAL1	ENSG00000162367	ENST00000691006.1
chr1	47314146	-1	STIL	ENSG00000123473	ENST00000360380.7
chr1	47333789	1	CMPK1	ENSG00000162368	ENST00000371873.10
chr1	47416284	1	FOXE3	ENSG00000186790	ENST00000335071.4
chr1	47438043	1	FOXD2	ENSG00000186564	ENST00000334793.6
chr1	47997384	-1	TRABD2B	ENSG00000269113	ENST00000606738.3
chr1	48222715	1	SLC5A9	ENSG00000117834	ENST00000438567.7
chr1	48472203	-1	SPATA6	ENSG00000132122	ENST00000371847.8
chr1	48776890	-1	BEND5	ENSG00000162373	ENST00000371833.4
chr1	50023912	-1	AGBL4	ENSG00000186094	ENST00000371838.5
chr1	50108919	1	ELAVL4	ENSG00000162374	ENST00000371824.7
chr1	50423442	-1	DMRTA2	ENSG00000142700	ENST00000404795.4
chr1	50960266	-1	FAF1	ENSG00000185104	ENST00000396153.7
chr1	50970244	1	CDKN2C	ENSG00000123080	ENST00000371761.4
chr1	51102227	1	C1orf185	ENSG00000204006	ENST00000371759.7
chr1	51236272	1	RNF11	ENSG00000123091	ENST00000242719.4
chr1	51330561	-1	TTC39A	ENSG00000085831	ENST00000680483.1
chr1	51519265	-1	EPS15	ENSG00000085832	ENST00000371733.8
chr1	51617091	1	OSBPL9	ENSG00000117859	ENST00000428468.6
chr1	51878726	-1	NRDC	ENSG00000078618	ENST00000352171.12
chr1	51990699	-1	RAB3B	ENSG00000169213	ENST00000371655.4
chr1	52033809	-1	KTI12	ENSG00000198841	ENST00000371614.2
chr1	52055190	-1	TXNDC12	ENSG00000117862	ENST00000371626.9
chr1	52056294	1	BTF3L4	ENSG00000134717	ENST00000313334.13
chr1	52142088	1	ZFYVE9	ENSG00000157077	ENST00000287727.8
chr1	52366204	-1	CC2D1B	ENSG00000154222	ENST00000284376.8
chr1	52404422	-1	ORC1	ENSG00000085840	ENST00000371568.8
chr1	52404601	1	PRPF38A	ENSG00000134748	ENST00000257181.10
chr1	52553091	-1	TUT4	ENSG00000134744	ENST00000257177.9
chr1	52602370	1	GPX7	ENSG00000116157	ENST00000361314.5
chr1	52633167	1	SHISAL2A	ENSG00000182183	ENST00000517870.2
chr1	52698346	-1	COA7	ENSG00000162377	ENST00000371538.5
chr1	52726452	1	ZYG11B	ENSG00000162378	ENST00000294353.7
chr1	52842759	1	ZYG11A	ENSG00000203995	ENST00000371528.2
chr1	52921739	-1	ECHDC2	ENSG00000121310	ENST00000371522.9
chr1	52927285	1	SCP2	ENSG00000116171	ENST00000407246.6
chr1	53062212	1	PODN	ENSG00000174348	ENST00000618387.1
chr1	53142637	-1	SLC1A7	ENSG00000162383	ENST00000371494.9
chr1	53196823	1	CPT2	ENSG00000157184	ENST00000371486.4
chr1	53220633	-1	CZIB	ENSG00000162384	ENST00000294360.5
chr1	53238517	-1	MAGOH	ENSG00000162385	ENST00000371470.8
chr1	53328069	-1	LRP8	ENSG00000157193	ENST00000306052.12
chr1	53459398	1	DMRTB1	ENSG00000143006	ENST00000371445.3
chr1	53739163	-1	GLIS1	ENSG00000174332	ENST00000628545.2
chr1	53838295	-1	NDC1	ENSG00000058804	ENST00000371429.4
chr1	53889796	-1	YIPF1	ENSG00000058799	ENST00000072644.7
chr1	53894186	1	DIO1	ENSG00000211452	ENST00000361921.8
chr1	53945698	-1	HSPB11	ENSG00000081870	ENST00000194214.10
chr1	53946352	1	LRRC42	ENSG00000116212	ENST00000319223.8
chr1	54018185	-1	LDLRAD1	ENSG00000203985	ENST00000371360.2
chr1	54053203	-1	TMEM59	ENSG00000116209	ENST00000234831.10
chr1	54053607	1	TCEANC2	ENSG00000116205	ENST00000234827.6
chr1	54152921	-1	CDCP2	ENSG00000157211	ENST00000530059.2
chr1	54200029	-1	CYB5RL	ENSG00000215883	ENST00000534324.6
chr1	54200166	1	MRPL37	ENSG00000116221	ENST00000360840.9
chr1	54413478	-1	SSBP3	ENSG00000157216	ENST00000525990.1
chr1	54548227	1	ACOT11	ENSG00000162390	ENST00000371316.3
chr1	54623524	-1	FAM151A	ENSG00000162391	ENST00000302250.7
chr1	54641785	1	MROH7	ENSG00000184313	ENST00000421030.7
chr1	54715860	1	TTC4	ENSG00000243725	ENST00000371281.4
chr1	54764522	-1	PARS2	ENSG00000162396	ENST00000371279.4
chr1	54801322	-1	TTC22	ENSG00000006555	ENST00000371276.9
chr1	54806062	1	LEXM	ENSG00000162398	ENST00000358193.7
chr1	54887194	-1	DHCR24	ENSG00000116133	ENST00000371269.9
chr1	54980627	1	TMEM61	ENSG00000143001	ENST00000371268.4
chr1	54998932	1	BSND	ENSG00000162399	ENST00000651561.1
chr1	55039547	1	PCSK9	ENSG00000169174	ENST00000302118.5
chr1	55215363	-1	USP24	ENSG00000162402	ENST00000294383.7
chr1	56579562	-1	PLPP3	ENSG00000162407	ENST00000371250.4
chr1	56645313	1	PRKAA2	ENSG00000162409	ENST00000371244.9
chr1	56819403	-1	FYB2	ENSG00000187889	ENST00000343433.7
chr1	56854796	1	C8A	ENSG00000157131	ENST00000361249.4
chr1	56966014	-1	C8B	ENSG00000021852	ENST00000371237.9
chr1	57424059	-1	DAB1	ENSG00000173406	ENST00000371236.7
chr1	58546713	-1	OMA1	ENSG00000162600	ENST00000453710.1
chr1	58577251	-1	TACSTD2	ENSG00000184292	ENST00000371225.4
chr1	58700061	-1	MYSM1	ENSG00000162601	ENST00000472487.6
chr1	58784046	-1	JUN	ENSG00000177606	ENST00000371222.4
chr1	59297093	1	FGGY	ENSG00000172456	ENST00000303721.12
chr1	59814948	1	HOOK1	ENSG00000134709	ENST00000371208.5
chr1	59926772	-1	CYP2J2	ENSG00000134716	ENST00000371204.4
chr1	60073769	-1	C1orf87	ENSG00000162598	ENST00000371201.3
chr1	61082620	1	NFIA	ENSG00000162599	ENST00000371187.7
chr1	61725132	-1	TM2D1	ENSG00000162604	ENST00000371177.2
chr1	61742479	1	PATJ	ENSG00000132849	ENST00000642238.2
chr1	62194848	1	L1TD1	ENSG00000240563	ENST00000498273.2
chr1	62319433	-1	KANK4	ENSG00000132854	ENST00000371153.9
chr1	62437048	1	USP1	ENSG00000162607	ENST00000339950.5
chr1	62597519	1	ANGPTL3	ENSG00000132855	ENST00000371129.4
chr1	62688385	-1	DOCK7	ENSG00000116641	ENST00000635253.2
chr1	62784131	1	ATG4C	ENSG00000125703	ENST00000317868.9
chr1	63322566	1	FOXD3	ENSG00000187140	ENST00000371116.4
chr1	63367626	1	ALG6	ENSG00000088035	ENST00000263440.6
chr1	63523224	-1	ITGB3BP	ENSG00000142856	ENST00000271002.15
chr1	63523524	1	EFCAB7	ENSG00000203965	ENST00000371088.5
chr1	63593410	1	PGM1	ENSG00000079739	ENST00000371084.8
chr1	63774016	1	ROR1	ENSG00000185483	ENST00000371079.6
chr1	64203622	1	UBE2U	ENSG00000177414	ENST00000371077.10
chr1	64470128	1	CACHD1	ENSG00000158966	ENST00000651257.2
chr1	64745094	1	RAVER2	ENSG00000162437	ENST00000371072.8
chr1	64966548	-1	JAK1	ENSG00000162434	ENST00000342505.5
chr1	65148202	1	AK4	ENSG00000162433	ENST00000327299.8
chr1	65254461	1	DNAJC6	ENSG00000116675	ENST00000494710.6
chr1	65420667	1	LEPR	ENSG00000116678	ENST00000349533.11
chr1	65420667	1	LEPROT	ENSG00000213625	ENST00000371065.9
chr1	66332188	1	PDE4B	ENSG00000184588	ENST00000526197.5
chr1	66534152	1	SGIP1	ENSG00000118473	ENST00000371037.9
chr1	66752458	1	DYNLT5	ENSG00000152760	ENST00000282670.7
chr1	66801275	-1	INSL5	ENSG00000172410	ENST00000304526.3
chr1	66924855	-1	DNAI4	ENSG00000152763	ENST00000371026.8
chr1	66924989	1	MIER1	ENSG00000198160	ENST00000401041.6
chr1	67054147	-1	SLC35D1	ENSG00000116704	ENST00000235345.6
chr1	67134969	-1	C1orf141	ENSG00000203963	ENST00000684719.1
chr1	67207615	1	IL23R	ENSG00000162594	ENST00000425614.3
chr1	67307872	1	IL12RB2	ENSG00000081985	ENST00000674203.2
chr1	67430401	-1	SERBP1	ENSG00000142864	ENST00000361219.11
chr1	67685200	1	GADD45A	ENSG00000116717	ENST00000370986.9
chr1	67833466	-1	GNG12	ENSG00000172380	ENST00000370982.4
chr1	68050626	-1	DIRAS3	ENSG00000162595	ENST00000646789.1
chr1	68232522	-1	WLS	ENSG00000116729	ENST00000262348.9
chr1	68449953	-1	RPE65	ENSG00000116745	ENST00000262340.6
chr1	68497081	-1	DEPDC1	ENSG00000024526	ENST00000456315.7
chr1	69567921	1	LRRC7	ENSG00000033122	ENST00000651989.2
chr1	70205578	-1	LRRC40	ENSG00000066557	ENST00000370952.4
chr1	70205723	1	SRSF11	ENSG00000116754	ENST00000370950.7
chr1	70354721	-1	ANKRD13C	ENSG00000118454	ENST00000370944.9
chr1	70411267	1	CTH	ENSG00000116761	ENST00000370938.8
chr1	71047815	-1	PTGER3	ENSG00000050628	ENST00000306666.10
chr1	71081034	-1	ZRANB2	ENSG00000132485	ENST00000370920.8
chr1	72282538	-1	NEGR1	ENSG00000172260	ENST00000357731.10
chr1	74198175	-1	LRRIQ3	ENSG00000162620	ENST00000354431.9
chr1	74198241	1	FPGT	ENSG00000254685	ENST00000370898.9
chr1	74198243	1	FPGT-TNNI3K	ENSG00000259030	ENST00000370895.5
chr1	74235386	1	TNNI3K	ENSG00000116783	ENST00000326637.8
